clean_prefix,patch_prefix,clean_answer,patch_answer,case,be_conjugations_clean,be_conjugations_clean_tok,be_conjugations_patch,be_conjugations_patch_tok,clean_answer_logits,clean_answer_probs,clean_answer_rank,clean_be_conjugations_rank,clean_be_conjugations_logits_diff,clean_be_conjugations_probs,clean_be_conjugations_probs_diff,patch_answer_logits,patch_answer_probs,patch_answer_rank,patch_be_conjugations_rank,patch_be_conjugations_logits_diff,patch_be_conjugations_probs,patch_be_conjugations_probs_diff
The farmer that the parents praise,The farmers that the parents praise, does, do,singular_plural, is,603, are,708,24.56017303466797,0.0024750360753387213,38,0,2.2681102752685547,0.16179770231246948,0.14505040645599365,25.407222747802734,0.005332633387297392,22,0,3.7345409393310547,0.19104371964931488,0.1864808052778244
The aunts that the ministers praise,The aunt that the ministers praise, go, goes,plural_plural, are,708, is,603,22.75088882446289,0.0004261618305463344,102,0,3.7568798065185547,0.21718847751617432,0.21211571991443634,22.162338256835938,0.0002268671232741326,126,0,2.699594497680664,0.12705689668655396,0.11851450800895691
The girls that the driver hates,The girl that the driver hates, do, does,plural_singular, are,708, is,603,24.444026947021484,0.001977103529497981,44,0,0.7882499694824219,0.15254302322864532,0.0831909030675888,23.026615142822266,0.0006254473119042814,78,0,4.933383941650391,0.1529254913330078,0.15182410180568695
The athletes that the parent likes,The athlete that the parent likes, go, goes,plural_singular, are,708, is,603,22.441692352294922,0.0005069037433713675,84,3,0.5522918701171875,0.0755782276391983,0.03207320719957352,21.724355697631836,0.0005105466116219759,70,3,4.40013313293457,0.0805165246129036,0.07952813059091568
The boys that the drivers inform,The boy that the drivers inform, do, does,plural_plural, are,708, is,603,21.875459671020508,0.0003718467487487942,83,4,1.2960281372070312,0.05926921218633652,0.04305218160152435,21.327110290527344,0.0002114899834850803,101,4,2.094156265258789,0.06670239567756653,0.05848638713359833
The lawyers that the parent follows,The lawyer that the parent follows, do, does,plural_singular, are,708, is,603,25.45083999633789,0.008552308194339275,23,0,1.3202896118164062,0.12849123775959015,0.09417663514614105,25.541444778442383,0.008977428078651428,19,0,3.4186744689941406,0.14550398290157318,0.1407378762960434
The farmers that the assistants visit,The farmer that the assistants visit, go, goes,plural_plural, are,708, is,603,24.3103084564209,0.0021307305432856083,46,0,6.202632904052734,0.3764772415161133,0.3757152259349823,23.906139373779297,0.0015647790860384703,54,0,2.2717456817626953,0.34484338760375977,0.3092789947986603
The victim that the dancers follow,The victims that the dancers follow, has, have,singular_plural, is,603, are,708,26.447689056396484,0.018373537808656693,10,0,1.3273048400878906,0.2116142213344574,0.1554960310459137,26.953365325927734,0.03131086751818657,4,0,3.3178176879882812,0.28127342462539673,0.2710823714733124
The teacher that the chef protects,The teachers that the chef protects, is, are,singular_singular, is,603, are,708,29.329275131225586,0.37749677896499634,0,0,4.6454925537109375,0.37749677896499634,0.37387099862098694,29.302831649780273,0.35251110792160034,0,0,2.0261802673339844,0.35251110792160034,0.30603671073913574
The doctors that the skaters influence,The doctor that the skaters influence, do, does,plural_plural, are,708, is,603,24.527647018432617,0.002571429591625929,46,0,2.195802688598633,0.28175264596939087,0.2504022419452667,22.732580184936523,0.0004946788540109992,90,0,2.1874771118164062,0.2493005096912384,0.22132912278175354
The uncles that the executives describe,The uncle that the executives describe, have, has,plural_plural, are,708, is,603,25.885467529296875,0.01890680193901062,6,1,3.7952823638916016,0.19067935645580292,0.18639354407787323,24.9815616607666,0.009768107905983925,6,2,3.478555679321289,0.06718283891677856,0.06511011719703674
The boy that the guards influence,The boys that the guards influence, goes, go,singular_plural, is,603, are,708,21.852933883666992,0.00022120548237580806,146,1,2.191164016723633,0.1164950430393219,0.10347246378660202,23.626497268676758,0.0010337790008634329,76,0,1.7041339874267578,0.209248349070549,0.17117983102798462
The poet that the parent influences,The poets that the parent influences, goes, go,singular_singular, is,603, are,708,20.700401306152344,7.02349134371616e-05,208,2,1.0408897399902344,0.06294253468513489,0.04071498662233353,21.965789794921875,0.00023534108186140656,168,1,2.469440460205078,0.08898577839136124,0.08145471662282944
The girls that the skaters call,The girl that the skaters call, are, is,plural_plural, are,708, is,603,22.517940521240234,0.001633229199796915,29,29,1.369791030883789,0.001633229199796915,0.001218127552419901,22.909494400024414,0.0024778733495622873,18,18,4.874481201171875,0.0024778733495622873,0.002458944683894515
The woman that the drivers follow,The women that the drivers follow, is, are,singular_plural, is,603, are,708,29.120206832885742,0.2250181883573532,0,0,1.0269241333007812,0.2250181883573532,0.14443765580654144,29.40732765197754,0.34491679072380066,0,0,3.35223388671875,0.34491679072380066,0.332842618227005
The teachers that the architects influence,The teacher that the architects influence, do, does,plural_plural, are,708, is,603,24.00707244873047,0.0019359486177563667,48,0,2.070049285888672,0.28574520349502563,0.2496899962425232,21.616294860839844,0.00021370819013100117,131,1,1.9010047912597656,0.17510047554969788,0.14893724024295807
The guy that the architect describes,The guys that the architect describes, does, do,singular_singular, is,603, are,708,23.14028549194336,0.0010409018723294139,43,1,4.6176910400390625,0.12668049335479736,0.1254294514656067,23.625558853149414,0.0015808000462129712,36,2,1.897634506225586,0.1299409717321396,0.11045984923839569
The mother that the ministers forgive,The mothers that the ministers forgive, does, do,singular_plural, is,603, are,708,24.1474609375,0.0038624610751867294,43,1,2.418172836303711,0.09077087044715881,0.08268461376428604,25.574115753173828,0.010637897998094559,15,0,2.2239246368408203,0.16851691901683807,0.15028613805770874
The boys that the guards like,The boy that the guards like, go, goes,plural_plural, are,708, is,603,23.956443786621094,0.0013808207586407661,55,2,1.2142295837402344,0.0764785185456276,0.05376908928155899,20.97519302368164,8.577201515436172e-05,164,4,2.761556625366211,0.048634931445121765,0.0455615296959877
The woman that the architect describes,The women that the architect describes, goes, go,singular_singular, is,603, are,708,23.075855255126953,0.0009084034245461226,39,2,4.974935531616211,0.12786312401294708,0.12697972357273102,23.33652687072754,0.0009628529660403728,51,2,2.262928009033203,0.1798916608095169,0.16117475926876068
The women that the minister influences,The woman that the minister influences, are, is,plural_singular, are,708, is,603,29.385644912719727,0.2689736485481262,0,0,1.8675651550292969,0.2689736485481262,0.22741737961769104,29.040735244750977,0.21138186752796173,0,0,2.9731292724609375,0.21138186752796173,0.20057116448879242
The carpenter that the executives praise,The carpenters that the executives praise, goes, go,singular_plural, is,603, are,708,23.093229293823242,0.0005553010851144791,95,0,2.789569854736328,0.1989351361989975,0.18671104311943054,22.986621856689453,0.0004931914736516774,106,0,3.380983352661133,0.23353920876979828,0.2255956083536148
The girl that the driver follows,The girls that the driver follows, goes, go,singular_singular, is,603, are,708,23.900066375732422,0.0014382938388735056,66,0,3.8933029174804688,0.23972788453102112,0.23484273254871368,23.29128646850586,0.0007532609743066132,91,0,1.6105728149414062,0.26450663805007935,0.2116653174161911
The man that the dancers hate,The men that the dancers hate, is, are,singular_plural, is,603, are,708,28.249608993530273,0.1310938149690628,0,0,4.547540664672852,0.1310938149690628,0.12970510125160217,28.18302345275879,0.13967327773571014,0,0,0.735015869140625,0.13967327773571014,0.07270024716854095
The doctor that the skaters visit,The doctors that the skaters visit, has, have,singular_plural, is,603, are,708,27.58661651611328,0.05338165536522865,3,0,3.49810791015625,0.38516765832901,0.3735145628452301,27.657081604003906,0.05852515622973442,2,0,4.253837585449219,0.40232399106025696,0.3966071307659149
The aunt that the drivers praise,The aunts that the drivers praise, is, are,singular_plural, is,603, are,708,28.904390335083008,0.19835630059242249,0,0,2.8068618774414062,0.19835630059242249,0.18637672066688538,29.01416778564453,0.2605811059474945,0,0,2.86480712890625,0.2605811059474945,0.24572952091693878
The aunt that the skater calls,The aunts that the skater calls, goes, go,singular_singular, is,603, are,708,14.755414962768555,1.5120451735128881e-06,1292,19,5.166492462158203,0.008329390548169613,0.008281875401735306,17.717815399169922,1.925218202813994e-05,396,10,2.3434314727783203,0.020840639248490334,0.018839986994862556
The girl that the parents visit,The girls that the parents visit, goes, go,singular_plural, is,603, are,708,23.592987060546875,0.0008763509104028344,73,0,2.0676803588867188,0.21583400666713715,0.18853557109832764,24.228412628173828,0.0016988404095172882,55,0,3.0109310150146484,0.2966907322406769,0.2820799648761749
The uncle that the dancer praises,The uncles that the dancer praises, does, do,singular_singular, is,603, are,708,23.847759246826172,0.0012639198685064912,49,1,4.755964279174805,0.19013336300849915,0.18849816918373108,24.553377151489258,0.0027760141529142857,26,1,2.9430980682373047,0.23393669724464417,0.22160771489143372
The victims that the guard calls,The victim that the guard calls, have, has,plural_singular, are,708, is,603,24.176443099975586,0.005429516080766916,24,6,2.1762046813964844,0.04905807599425316,0.043491389602422714,23.460830688476562,0.0031362459994852543,28,6,3.8692684173583984,0.032116569578647614,0.0314461812376976
The men that the dancers visit,The man that the dancers visit, have, has,plural_plural, are,708, is,603,27.461471557617188,0.046918224543333054,3,0,4.164426803588867,0.36538854241371155,0.3597109019756317,26.601579666137695,0.01910325326025486,11,0,2.5890045166015625,0.3131272494792938,0.2896130383014679
The poets that the skater informs,The poet that the skater informs, are, is,plural_singular, are,708, is,603,25.468448638916016,0.02087118849158287,7,7,0.7371273040771484,0.02087118849158287,0.010884607210755348,26.016555786132812,0.032053325325250626,7,7,3.735095977783203,0.032053325325250626,0.031288184225559235
The girl that the assistants inform,The girls that the assistants inform, is, are,singular_plural, is,603, are,708,26.125425338745117,0.02413749508559704,7,7,2.179668426513672,0.02413749508559704,0.021408051252365112,26.601484298706055,0.03725545108318329,6,6,1.8926239013671875,0.03725545108318329,0.03164195269346237
The athletes that the parents hate,The athlete that the parents hate, go, goes,plural_plural, are,708, is,603,21.06568145751953,0.00010730757639976218,161,2,1.7780990600585938,0.10423242300748825,0.08662141859531403,20.83005142211914,0.00013552459131460637,141,3,3.5674819946289062,0.08477011322975159,0.08237732201814651
The doctor that the dancers hate,The doctors that the dancers hate, has, have,singular_plural, is,603, are,708,25.735000610351562,0.010039154440164566,18,0,3.8270645141601562,0.14281728863716125,0.13970766961574554,25.290346145629883,0.007693280000239611,17,1,1.0434226989746094,0.1347828209400177,0.08730597794055939
The carpenters that the minister hates,The carpenter that the minister hates, are, is,plural_singular, are,708, is,603,28.506303787231445,0.2095922976732254,0,0,1.8681564331054688,0.2095922976732254,0.17722955346107483,28.30724334716797,0.20906853675842285,0,0,5.7584991455078125,0.20906853675842285,0.20840874314308167
The uncles that the ministers protect,The uncle that the ministers protect, have, has,plural_plural, are,708, is,603,27.17025375366211,0.03920222818851471,4,0,3.365741729736328,0.28776541352272034,0.27782702445983887,27.264318466186523,0.04136258736252785,5,0,2.4289817810058594,0.2231920063495636,0.20352287590503693
The mother that the assistant follows,The mothers that the assistant follows, is, are,singular_singular, is,603, are,708,28.75685691833496,0.2599055767059326,0,0,4.612510681152344,0.2599055767059326,0.25732553005218506,28.923768997192383,0.2761422097682953,0,0,2.8972434997558594,0.2761422097682953,0.26090604066848755
The carpenter that the dancers protect,The carpenters that the dancers protect, does, do,singular_plural, is,603, are,708,24.293426513671875,0.002139608608558774,43,0,2.625377655029297,0.27781248092651367,0.25769540667533875,25.059810638427734,0.005088038742542267,26,0,3.854990005493164,0.28554296493530273,0.2794969379901886
The singers that the architect visits,The singer that the architect visits, are, is,plural_singular, are,708, is,603,29.350543975830078,0.35416728258132935,0,0,4.106119155883789,0.35416728258132935,0.34833359718322754,29.256763458251953,0.3245885372161865,0,0,4.931022644042969,0.3245885372161865,0.3222452998161316
The lawyers that the skaters inform,The lawyer that the skaters inform, do, does,plural_plural, are,708, is,603,22.45468521118164,0.0010078108171001077,54,3,2.4703903198242188,0.0841083973646164,0.07699687778949738,21.055877685546875,0.00019642000552266836,116,4,2.4112930297851562,0.057578690350055695,0.052413925528526306
The boy that the architects like,The boys that the architects like, does, do,singular_plural, is,603, are,708,21.512516021728516,0.00023299884924199432,89,3,3.050182342529297,0.029552098363637924,0.028152797371149063,23.959444046020508,0.0019490279955789447,29,1,1.0261917114257812,0.05159423500299454,0.03310445323586464
The aunt that the skater describes,The aunts that the skater describes, has, have,singular_singular, is,603, are,708,26.568435668945312,0.0271784495562315,5,2,6.016155242919922,0.16259334981441498,0.1621967852115631,26.587892532348633,0.02507643774151802,4,1,3.079853057861328,0.23268134891986847,0.22198592126369476
The aunts that the skaters describe,The aunt that the skaters describe, are, is,plural_plural, are,708, is,603,28.917444229125977,0.2512493431568146,1,1,4.720884323120117,0.2512493431568146,0.24901139736175537,28.065731048583984,0.13977399468421936,2,2,3.160930633544922,0.13977399468421936,0.13384950160980225
The carpenter that the dancers forgive,The carpenters that the dancers forgive, does, do,singular_plural, is,603, are,708,24.339473724365234,0.002810028614476323,44,0,2.6078624725341797,0.14722324907779694,0.1363740861415863,24.286508560180664,0.003027153667062521,43,1,1.182729721069336,0.100825235247612,0.06992823630571365
The man that the parent visits,The men that the parent visits, has, have,singular_singular, is,603, are,708,27.16021728515625,0.040036220103502274,4,0,4.0228729248046875,0.23003381490707397,0.22591587901115417,26.933433532714844,0.03644656017422676,5,0,1.1174259185791016,0.1851237267255783,0.12456591427326202
The uncles that the minister follows,The uncle that the minister follows, have, has,plural_singular, are,708, is,603,27.14899444580078,0.04292646795511246,4,0,2.368183135986328,0.2752387821674347,0.24946247041225433,27.43723487854004,0.059953950345516205,3,0,4.454254150390625,0.2315283864736557,0.22883594036102295
The athletes that the skaters hate,The athlete that the skaters hate, have, has,plural_plural, are,708, is,603,24.448171615600586,0.005660034716129303,19,2,1.411031723022461,0.09091135859489441,0.06873884797096252,23.850629806518555,0.004410201217979193,20,4,3.640676498413086,0.06407342106103897,0.06239248067140579
The uncles that the executive influences,The uncle that the executive influences, go, goes,plural_singular, are,708, is,603,22.585845947265625,0.00034939078614115715,126,0,2.3356990814208984,0.19947701692581177,0.18017904460430145,21.858179092407227,0.0002006110589718446,150,1,1.6113262176513672,0.15507958829402924,0.12412218749523163
The boys that the parents influence,The boy that the parents influence, are, is,plural_plural, are,708, is,603,28.434391021728516,0.15586136281490326,1,1,2.004098892211914,0.15586136281490326,0.13485410809516907,27.28861427307129,0.08554123342037201,1,1,1.4777488708496094,0.08554123342037201,0.06602493673563004
The friend that the skaters call,The friends that the skaters call, is, are,singular_plural, is,603, are,708,24.378007888793945,0.011258193291723728,10,10,4.98675537109375,0.011258193291723728,0.01118132472038269,24.406024932861328,0.012936185114085674,13,13,2.938375473022461,0.012936185114085674,0.012251192703843117
The kids that the architect describes,The kid that the architect describes, do, does,plural_singular, are,708, is,603,24.21803855895996,0.0023350792471319437,32,2,2.4980602264404297,0.168233260512352,0.15439702570438385,23.538644790649414,0.001205561333335936,44,2,4.557762145996094,0.15386006236076355,0.15224675834178925
The guy that the executive hates,The guys that the executive hates, has, have,singular_singular, is,603, are,708,27.11960220336914,0.03522903099656105,5,0,5.075860977172852,0.30223777890205383,0.3003500998020172,26.632902145385742,0.017842093482613564,8,0,1.4818439483642578,0.17818942666053772,0.13770152628421783
The boy that the dancers visit,The boys that the dancers visit, does, do,singular_plural, is,603, are,708,23.985326766967773,0.0015752656618133187,45,0,2.6180782318115234,0.31464165449142456,0.29169076681137085,24.877195358276367,0.003818715224042535,31,0,4.227548599243164,0.3606433570384979,0.3553822636604309
The father that the architect likes,The fathers that the architect likes, does, do,singular_singular, is,603, are,708,22.16344451904297,0.0006194785819388926,55,2,4.626836776733398,0.06933683902025223,0.06865832954645157,22.541240692138672,0.0011840335791930556,28,3,1.3294315338134766,0.0707177221775055,0.052003853023052216
The farmer that the architects hate,The farmers that the architects hate, has, have,singular_plural, is,603, are,708,26.10134506225586,0.022914741188287735,10,0,3.276552200317383,0.13646872341632843,0.1313159018754959,26.54490089416504,0.027735793963074684,11,0,1.7690887451171875,0.17415286600589752,0.14446184039115906
The aunt that the executive likes,The aunts that the executive likes, has, have,singular_singular, is,603, are,708,26.01509666442871,0.021898426115512848,7,1,5.008806228637695,0.0885377824306488,0.08794645220041275,25.486459732055664,0.013450292870402336,10,1,1.8330211639404297,0.07940468937158585,0.06670552492141724
The kids that the skater visits,The kid that the skater visits, are, is,plural_singular, are,708, is,603,29.3953800201416,0.3387525975704193,0,0,2.7035980224609375,0.3387525975704193,0.3160683214664459,29.124027252197266,0.25316813588142395,0,0,4.670505523681641,0.25316813588142395,0.2507965862751007
The doctors that the driver calls,The doctor that the driver calls, are, is,plural_singular, are,708, is,603,28.261320114135742,0.16493543982505798,0,0,1.9489917755126953,0.16493543982505798,0.14144572615623474,27.831260681152344,0.12853044271469116,0,0,4.468830108642578,0.12853044271469116,0.12705738842487335
The fathers that the chefs follow,The father that the chefs follow, go, goes,plural_plural, are,708, is,603,23.623008728027344,0.0011528324102982879,71,0,3.1083736419677734,0.35589513182640076,0.3399960398674011,23.663984298706055,0.001124355010688305,61,0,2.158285140991211,0.27664658427238464,0.2446875274181366
The poet that the guard informs,The poets that the guard informs, is, are,singular_singular, is,603, are,708,24.274505615234375,0.007031661923974752,11,11,3.0492630004882812,0.007031661923974752,0.006698404438793659,23.972496032714844,0.0046360609121620655,11,11,0.9278087615966797,0.0046360609121620655,0.002802873495966196
The victims that the chef protects,The victim that the chef protects, are, is,plural_singular, are,708, is,603,29.233776092529297,0.34710514545440674,0,0,2.4050369262695312,0.34710514545440674,0.31577467918395996,29.23763656616211,0.3465263843536377,0,0,4.560487747192383,0.3465263843536377,0.3429027795791626
The kids that the minister forgives,The kid that the minister forgives, do, does,plural_singular, are,708, is,603,25.947174072265625,0.01131060067564249,14,0,2.730865478515625,0.26601848006248474,0.24868394434452057,25.136674880981445,0.004567313008010387,30,0,3.8741302490234375,0.17177005112171173,0.1682019829750061
The guys that the parents inform,The guy that the parents inform, do, does,plural_plural, are,708, is,603,22.87744140625,0.0010199873941019177,58,4,1.7824592590332031,0.06924424320459366,0.05759570375084877,20.024320602416992,9.066589700523764e-05,181,9,2.3909988403320312,0.022423533722758293,0.02037092298269272
The friends that the executives forgive,The friend that the executives forgive, are, is,plural_plural, are,708, is,603,28.28635025024414,0.15657097101211548,0,0,1.412322998046875,0.15657097101211548,0.11843391507863998,28.29206085205078,0.16922996938228607,0,0,1.9640674591064453,0.16922996938228607,0.14548926055431366
The kid that the drivers describe,The kids that the drivers describe, does, do,singular_plural, is,603, are,708,20.809110641479492,0.0001289745414396748,109,1,2.5347251892089844,0.06283257901668549,0.05785099044442177,23.59477996826172,0.0015986374346539378,44,1,2.8999156951904297,0.19685286283493042,0.18602046370506287
The mother that the minister visits,The mothers that the minister visits, is, are,singular_singular, is,603, are,708,29.179058074951172,0.3251226246356964,0,0,4.850931167602539,0.3251226246356964,0.3225798010826111,29.42291831970215,0.393898069858551,0,0,4.894453048706055,0.393898069858551,0.3909485638141632
The lawyer that the minister praises,The lawyers that the minister praises, has, have,singular_singular, is,603, are,708,27.21344566345215,0.03224852681159973,6,3,5.207864761352539,0.1191614493727684,0.11850924044847488,27.743194580078125,0.05194433405995369,5,0,4.585748672485352,0.2059142142534256,0.20381468534469604
The teachers that the parents follow,The teacher that the parents follow, go, goes,plural_plural, are,708, is,603,22.508926391601562,0.0004188865714240819,115,0,2.2011852264404297,0.22376173734664917,0.1989976018667221,22.815324783325195,0.0005923532880842686,100,0,1.835214614868164,0.15596447885036469,0.13107578456401825
The lawyer that the guards like,The lawyers that the guards like, has, have,singular_plural, is,603, are,708,24.889469146728516,0.004474499262869358,22,4,3.235065460205078,0.046284135431051254,0.044462502002716064,24.993316650390625,0.005691308993846178,14,2,1.0646629333496094,0.05437196418642998,0.035622116178274155
The fathers that the dancers inform,The father that the dancers inform, do, does,plural_plural, are,708, is,603,20.295774459838867,0.00024392495106440037,94,6,1.3940982818603516,0.036275628954172134,0.02727722004055977,20.351961135864258,0.00014089829346630722,117,6,1.9903202056884766,0.04229475185275078,0.03651510179042816
The man that the guards like,The men that the guards like, does, do,singular_plural, is,603, are,708,21.88661766052246,0.00023782999778632075,98,4,3.176616668701172,0.04216098412871361,0.040401749312877655,24.173412322998047,0.0020870098378509283,33,1,0.9388027191162109,0.06450653076171875,0.0392782986164093
The women that the skaters protect,The woman that the skaters protect, do, does,plural_plural, are,708, is,603,24.8369083404541,0.004341877065598965,28,0,2.581613540649414,0.3165097236633301,0.29256516695022583,23.58028221130371,0.0012272275052964687,59,0,2.267690658569336,0.2863118052482605,0.2566639184951782
The singer that the parent hates,The singers that the parent hates, goes, go,singular_singular, is,603, are,708,21.909381866455078,0.00031462745391763747,101,2,4.1424713134765625,0.08780337125062943,0.08640874177217484,22.489904403686523,0.0004182519915048033,101,1,0.7472782135009766,0.09633149206638336,0.05070370063185692
The poets that the architects describe,The poet that the architects describe, do, does,plural_plural, are,708, is,603,25.215665817260742,0.005354168359190226,18,1,4.425260543823242,0.23449528217315674,0.23168811202049255,22.847492218017578,0.0006971469265408814,54,1,3.4553394317626953,0.1854863315820694,0.17962931096553802
The man that the driver forgives,The men that the driver forgives, does, do,singular_singular, is,603, are,708,24.555803298950195,0.0025634346529841423,48,0,4.700389862060547,0.17307905852794647,0.17150546610355377,25.16233253479004,0.004695479292422533,28,0,0.9692478179931641,0.1870483160018921,0.11608811467885971
The boy that the parent follows,The boys that the parent follows, does, do,singular_singular, is,603, are,708,24.760107040405273,0.003661398310214281,40,0,3.4973068237304688,0.1628652662038803,0.15793389081954956,25.109601974487305,0.004443064332008362,41,0,0.8238639831542969,0.13427023589611053,0.07536143064498901
The teachers that the architects protect,The teacher that the architects protect, go, goes,plural_plural, are,708, is,603,22.843019485473633,0.0006108786910772324,92,0,3.0966567993164062,0.31515637040138245,0.3009112775325775,22.062057495117188,0.00026912640896625817,125,0,2.435556411743164,0.2218942940235138,0.2024676650762558
The lawyers that the chef influences,The lawyer that the chef influences, have, has,plural_singular, are,708, is,603,27.17013168334961,0.0362953282892704,8,0,1.890411376953125,0.15917623043060303,0.1351390779018402,27.0362548828125,0.03535269573330879,6,0,3.0934276580810547,0.12365502864122391,0.11804773658514023
The doctor that the assistant influences,The doctors that the assistant influences, has, have,singular_singular, is,603, are,708,25.636686325073242,0.01009023655205965,17,3,2.5652618408203125,0.09810493141412735,0.09056075662374496,26.79744529724121,0.02860936149954796,7,0,2.218189239501953,0.22932791709899902,0.20437566936016083
The aunts that the ministers describe,The aunt that the ministers describe, have, has,plural_plural, are,708, is,603,26.694705963134766,0.028446689248085022,4,0,4.168622970581055,0.2828201949596405,0.27844396233558655,25.654720306396484,0.01616116240620613,5,2,3.054401397705078,0.11200453341007233,0.10672341287136078
The guy that the dancers like,The guys that the dancers like, has, have,singular_plural, is,603, are,708,25.697786331176758,0.007298888638615608,17,1,2.6036415100097656,0.12830936908721924,0.11881401389837265,25.671878814697266,0.006405557040125132,19,1,1.0838260650634766,0.0970691591501236,0.0642307847738266
The carpenters that the parents praise,The carpenter that the parents praise, have, has,plural_plural, are,708, is,603,26.797260284423828,0.024285824969410896,8,0,3.2090587615966797,0.21421347558498383,0.20556040108203888,26.221715927124023,0.01480188313871622,13,0,2.5634822845458984,0.1590505838394165,0.14679795503616333
The carpenters that the executive influences,The carpenter that the executive influences, have, has,plural_singular, are,708, is,603,27.355998992919922,0.04676574841141701,4,0,2.554849624633789,0.20913749933242798,0.19288669526576996,26.857389450073242,0.032218143343925476,8,0,1.3385429382324219,0.16752605140209198,0.12359611690044403
The kid that the skaters influence,The kids that the skaters influence, does, do,singular_plural, is,603, are,708,22.9721736907959,0.0005582234007306397,103,0,1.5913333892822266,0.24679231643676758,0.19653210043907166,24.67088508605957,0.002822576090693474,44,0,2.3462562561035156,0.389599472284317,0.3523043394088745
The poets that the guard hates,The poet that the guard hates, are, is,plural_singular, are,708, is,603,28.7125244140625,0.21734410524368286,0,0,1.3782920837402344,0.21734410524368286,0.162571519613266,28.929044723510742,0.2669983506202698,0,0,4.929843902587891,0.2669983506202698,0.26506859064102173
The man that the parent calls,The men that the parent calls, goes, go,singular_singular, is,603, are,708,17.340564727783203,6.667540219496004e-06,816,10,4.278005599975586,0.02270486205816269,0.022389939054846764,19.111997604370117,3.673375613288954e-05,431,5,1.6621150970458984,0.0338478721678257,0.027425669133663177
The men that the architect visits,The man that the architect visits, go, goes,plural_singular, are,708, is,603,23.476478576660156,0.0009350132313556969,62,0,3.653270721435547,0.3316051661968231,0.3230145275592804,23.010526657104492,0.0005924623110331595,69,0,5.802736282348633,0.3048035502433777,0.30388325452804565
The friend that the chef praises,The friends that the chef praises, is, are,singular_singular, is,603, are,708,28.78683090209961,0.2028898298740387,0,0,3.812131881713867,0.2028898298740387,0.19840575754642487,28.844280242919922,0.2228025496006012,0,0,2.573577880859375,0.2228025496006012,0.20581114292144775
The kid that the drivers forgive,The kids that the drivers forgive, is, are,singular_plural, is,603, are,708,27.837194442749023,0.06779589504003525,4,4,2.152782440185547,0.06779589504003525,0.05992069095373154,28.742862701416016,0.163062185049057,0,0,1.9625873565673828,0.163062185049057,0.14015285670757294
The lawyer that the chef follows,The lawyers that the chef follows, does, do,singular_singular, is,603, are,708,25.213735580444336,0.005365298595279455,25,0,4.768001556396484,0.15261395275592804,0.15131713449954987,25.857288360595703,0.009751074947416782,15,0,2.528268814086914,0.19423358142375946,0.17873431742191315
The athlete that the skaters like,The athletes that the skaters like, goes, go,singular_plural, is,603, are,708,21.433849334716797,0.00022662577976007015,85,3,1.8080883026123047,0.03899438679218292,0.032600581645965576,21.324295043945312,0.00029501106473617256,138,2,2.809223175048828,0.055597152560949326,0.05224732682108879
The men that the dancer informs,The man that the dancer informs, have, has,plural_singular, are,708, is,603,24.991771697998047,0.010861130431294441,14,4,1.1239967346191406,0.04377561807632446,0.029549490660429,25.10334014892578,0.009418236091732979,14,3,5.11366081237793,0.0585489384829998,0.05819682404398918
The poets that the driver hates,The poet that the driver hates, do, does,plural_singular, are,708, is,603,24.04071617126465,0.001993791200220585,43,0,1.7182941436767578,0.16871924698352814,0.13845576345920563,22.815427780151367,0.000678368320222944,68,0,4.443000793457031,0.1900661289691925,0.1878308355808258
The athletes that the skaters like,The athlete that the skaters like, are, is,plural_plural, are,708, is,603,26.563169479370117,0.055597152560949326,2,2,2.809223175048828,0.055597152560949326,0.05224732682108879,26.581722259521484,0.03899438679218292,3,3,1.8080883026123047,0.03899438679218292,0.032600581645965576
The doctor that the parents call,The doctors that the parents call, has, have,singular_plural, is,603, are,708,24.272724151611328,0.005236431956291199,27,1,3.492341995239258,0.0799809917807579,0.07754720747470856,25.449581146240234,0.012353711761534214,15,1,2.50933837890625,0.08314801752567291,0.07638625055551529
The girl that the skaters praise,The girls that the skaters praise, is, are,singular_plural, is,603, are,708,28.88571548461914,0.19312484562397003,0,0,2.214517593383789,0.19312484562397003,0.17203441262245178,29.03355598449707,0.22312487661838531,0,0,2.295015335083008,0.22312487661838531,0.20064285397529602
The boy that the dancer calls,The boys that the dancer calls, is, are,singular_singular, is,603, are,708,23.629352569580078,0.006341501604765654,17,17,4.624256134033203,0.006341501604765654,0.006279285531491041,25.83204460144043,0.039844855666160583,6,6,2.644968032836914,0.039844855666160583,0.03701556846499443
The kids that the driver follows,The kid that the driver follows, go, goes,plural_singular, are,708, is,603,22.91263771057129,0.0005615205154754221,108,0,1.9582786560058594,0.24275009334087372,0.2084977924823761,23.22856330871582,0.0007638765964657068,96,0,3.597597122192383,0.18920178711414337,0.18401965498924255
The kid that the skater follows,The kids that the skater follows, does, do,singular_singular, is,603, are,708,24.630815505981445,0.0037179049104452133,37,0,4.846498489379883,0.2287079244852066,0.22691123187541962,25.063810348510742,0.004312131553888321,31,0,1.2478485107421875,0.24220789968967438,0.17266471683979034
The singer that the executives like,The singers that the executives like, goes, go,singular_plural, is,603, are,708,21.73444938659668,0.0002011591859627515,116,3,1.868886947631836,0.05275990813970566,0.044619303196668625,23.59917449951172,0.0010299506830051541,67,1,1.9104747772216797,0.13147450983524323,0.11201495677232742
